code_postal,code_commune,libelle_commune,code_departement,libelle_departement,revenu_median_menages_2021,taux_pauvrete_total_2021,taux_pauvrete_0_14_ans,taux_pauvrete_15_29_ans,taux_pauvrete_30_44_ans,taux_pauvrete_45_59_ans,taux_pauvrete_60_74_ans,taux_pauvrete_75_ans_plus,revenu_decile_1_menages,revenu_decile_9_menages,part_revenus_activite,part_revenus_patrimoine,part_prestations_familiales,part_prestations_sociales,part_aides_logement,population_totale_2022,population_0_14_ans,population_15_29_ans,population_30_44_ans,population_45_59_ans,population_60_74_ans,population_75_89_ans,population_90_ans_plus,population_hommes,population_femmes,hommes_0_19_ans,hommes_20_64_ans,hommes_65_ans_plus,femmes_0_19_ans,femmes_20_64_ans,femmes_65_ans_plus,chomeurs_15_24_ans,chomeurs_25_54_ans,chomeurs_55_64_ans,actifs_15_24_ans,actifs_25_54_ans,actifs_55_64_ans,actifs_15_ans_plus,actifs_occupes_15_24_ans,actifs_occupes_25_54_ans,actifs_occupes_55_64_ans,actifs_occupes_15_ans_plus,nombre_salaries,nombre_non_salaries,emplois_salaries,emplois_non_salaries,nombre_creations_entreprises_2024,nombre_total_etablissements_2023,etablissements_industrie,etablissements_construction,etablissements_commerce_services,etablissements_administration_sante_education,effectif_total_salarie_2024,effectif_industrie,effectif_construction,effectif_commerce_services,effectif_administration_sante,residences_principales_hlm,nombre_total_logements,nombre_logements_vacants,taux_cambriolage,taux_violence_famille,taux_violence_sexuelle,taux_vols_armes,nb_associations,total_inscrits,total_abstentions,total_votants,total_blancs,total_nuls,total_exprimes,ratio_abstentions_inscrits,ratio_votants_inscrits,ratio_blancs_votants,ratio_nuls_votants,ratio_exprimes_inscrits,ratio_exprimes_votants,nom_complet,voix,pourcentage_voix,famille_politique,parti_politique
93061.0,61,Le Pré-Saint-Gervais,93,Seine-Saint-Denis,21600,23.0,23.0,20.0,26.0,23.0,22.0,18.0,9870.0,42900.0,89.4,5.5,5.4,6.9,1.5,16733.0,2812.16739802111,3078.38141276547,3927.86037540844,3471.94121793024,2442.92155116423,885.23864083663,114.489403873897,8182.46567892012,8550.53432107988,1803.25020354554,5259.18405084519,1120.03142452939,1819.66262267634,5308.71972134034,1422.1519770632,145.143778527258,939.894069451313,151.233212017706,673.966780616008,6948.60503839714,1418.72382927112,9338.92403811798,528.82300208875,6008.71096894583,1267.49061725342,8088.03601467255,6887.25274946688,1200.78326520567,2995.49760706168,787.98220737,399.0,1588.0,14.0,58.0,378.0,39.0,3730.0,80.0,242.0,2374.0,1034.0,2707.10894109487,8972.8291973941,794.656926610042,14.7110791,3.5259667,1.3745294,0.0,511,9422.0,2205.0,7217.0,78.0,35.0,7104.0,23.40267459138187,76.59732540861813,1.0807814881529725,0.4849660523763336,75.39800466992146,98.4342524594707,MÉLENCHON Jean-Luc,3415,36.24495860751433,Gauche,La France Insoumise
93062.0,62,Le Raincy,93,Seine-Saint-Denis,28820,13.0,24.0,16.0,14.0,11.0,8.0,14.0,12510.0,56740.0,84.5,8.3,14.2,3.1,0.7,14778.0,2763.21448606985,2819.22164116133,3028.42178249275,2957.29817559273,1908.92779065323,1147.22722734172,153.688896688388,6907.58299292138,7870.41700707862,1847.98251243388,4065.87283389004,993.727646597458,1827.5256572761,4538.39049086083,1504.5008589417,86.2369397650057,618.696585050124,78.5569258248958,583.477942879001,5661.15532202078,1321.12782983926,7713.71751636284,497.241003113996,5042.45873697065,1242.57090401436,6925.08743485472,5773.0085212143,1152.07891364043,3699.29927364302,841.989360184043,488.0,1895.0,25.0,174.0,498.0,90.0,5515.0,188.0,726.0,3031.0,1563.0,362.316618902694,7416.6971001953,616.008172561255,11.595458,3.924753,1.0150223,0.0,316,10094.0,2618.0,7476.0,82.0,38.0,7356.0,25.93619972260749,74.06380027739252,1.0968432316746923,0.5082932049224184,72.87497523281156,98.3948635634029,MACRON Emmanuel,2433,6.0677856198718105,Centre,La République En Marche
93045.0,45,Les Lilas,93,Seine-Saint-Denis,25490,16.0,20.0,16.0,17.0,19.0,13.0,12.0,11470.0,47650.0,81.2,7.4,15.8,4.4,0.9,23262.0,4130.05357669256,4231.47686327031,5308.70828507683,4504.25486599451,3149.85818199286,1667.25371859273,270.394508380193,10680.9563958111,12581.0436041889,2841.11656866103,6303.68447444614,1536.15535270393,2705.5456265696,7479.72715556341,2395.77082205588,281.941721913866,1036.70920758655,220.941953655602,987.655583701788,9053.08634321306,1751.57810803197,12042.2639520888,705.713861787922,8016.37713562651,1530.63615437637,10473.1387815696,8841.74562186634,1631.39315970321,4397.46321015086,1016.46845250268,927.0,2609.0,24.0,146.0,621.0,73.0,5965.0,106.0,707.0,3678.0,1470.0,2874.66510408737,11911.3770958474,951.673957445451,10.829982,2.5363253,1.1177027,0.0,595,14583.0,3340.0,11243.0,152.0,56.0,11035.0,22.90338064870054,77.09661935129945,1.351952325891666,0.498087699012719,75.67030103545224,98.1499599750956,MÉLENCHON Jean-Luc,4632,31.76301172598231,Gauche,La France Insoumise
93057.0,57,Les Pavillons-sous-Bois,93,Seine-Saint-Denis,21890,21.0,27.0,24.0,22.0,21.0,16.0,14.0,10410.0,39390.0,83.9,4.3,6.6,7.1,1.4,24872.0,5675.63331137715,4824.88693598729,5699.23818591598,4550.20741037391,2674.49765904739,1221.25382117293,226.282676125356,12178.0442524186,12693.9557475814,3716.45957762222,7182.61761172274,1278.96706307366,3445.63213952922,7474.17605036001,1774.14755769216,295.602153309701,1108.7886474749,210.442153823084,1203.73953845824,9517.43704361686,1679.27136452465,12532.5758056378,908.137385148535,8408.64839614197,1468.82921070157,10904.5600666112,9648.76547036104,1255.79459625011,4829.13442667936,772.962726158559,665.0,2145.0,29.0,249.0,549.0,64.0,6657.0,207.0,1227.0,3584.0,1639.0,1362.69113554424,10862.9639397974,788.854464482609,17.2144546,4.8247025,1.0453522,0.0,275,11695.0,3615.0,8080.0,115.0,51.0,7914.0,30.910645575032063,69.08935442496794,1.4232673267326732,0.6311881188118812,67.6699444206926,97.94554455445544,MÉLENCHON Jean-Luc,2808,24.01026079521163,Gauche,La France Insoumise
92044.0,44,Levallois-Perret,92,Hauts-de-Seine,34500,9.0,14.0,7.0,8.0,9.0,10.0,10.0,14620.0,74200.0,97.4,7.6,13.2,1.9,0.4,68412.0,12385.7309720147,14487.4812564561,16689.2034545438,11685.1692883838,8144.70402405619,4373.83122099394,645.879783551375,31704.6020001619,36707.3979998381,8124.77428830168,19458.237075162,4121.59063669819,7708.00016056256,22853.1859140975,6146.21192517807,441.479650404455,2222.78666441585,519.922627029763,3175.69095169429,29800.3886091957,4840.36056874535,38593.8295015481,2734.21130128984,27577.6019447798,4320.43794171559,35380.006808253,29957.3560479592,5422.6507602938,57021.2352493086,5581.9368440139,1868.0,11384.0,115.0,193.0,3409.0,256.0,80805.0,4268.0,1155.0,67352.0,8028.0,5755.85775670159,36861.1499398537,2176.72217262922,4.6932882,3.0842542,1.3594106,0.0,1119,43331.0,8484.0,34847.0,374.0,104.0,34369.0,19.57951582008262,80.42048417991738,1.0732631216460526,0.2984474990673516,79.31734785719232,98.6282893792866,MACRON Emmanuel,14421,25.625944024877832,Centre,La République En Marche
94044.0,44,Limeil-Brévannes,94,Val-de-Marne,22550,17.0,18.0,18.0,20.0,16.0,14.0,14.0,11660.0,36950.0,88.4,2.9,4.4,7.2,1.3,27806.0,6573.57485232754,5687.22880163143,6385.39689266484,4768.48760195338,2619.64822562358,1423.80084872848,347.862777070747,13179.9055569455,14626.0944430545,4245.3872011735,7592.93586805334,1341.58248771863,4107.43405694752,8525.58964178835,1993.07074431867,312.326422111834,940.994310154462,117.235492547496,1349.22961657818,10649.0415918489,1777.71981587926,13906.6303907128,1036.90319446635,9708.04728169449,1660.48432333176,12523.0604684624,11441.1586630178,1081.90180544458,5565.56310744899,672.244889555701,539.0,1557.0,16.0,126.0,284.0,62.0,5756.0,748.0,791.0,1563.0,2644.0,2371.92207749182,11340.6140759721,749.952297821731,9.2587579,4.3515788,1.6543192,0.0,401,12944.0,3222.0,9722.0,158.0,57.0,9507.0,24.89184177997528,75.10815822002472,1.6251800041143798,0.5862991154083522,73.44715698393078,97.78852088047726,MÉLENCHON Jean-Luc,3643,6.473567303420702,Gauche,La France Insoumise
93046.0,46,Livry-Gargan,93,Seine-Saint-Denis,21750,20.0,26.0,25.0,23.0,20.0,13.0,10.0,10560.0,36880.0,81.0,3.2,5.8,7.4,1.4,46507.0,10193.8866999168,8916.50039455075,9853.47275674144,8595.7312957882,5791.75481095502,2710.35120425447,445.302837793354,22460.0614796825,24046.9385203175,6882.76637581112,12832.2809174321,2745.01418643927,6378.25184982261,13786.3711231259,3882.31554736896,538.919735148593,1967.61014432499,390.577039874688,2201.5976798861,16647.0482063973,3430.54829525232,22573.0156002619,1662.6779447375,14679.4380620723,3039.97125537763,19643.9526243011,17758.9125435221,1885.04008077899,7436.4083030529,1371.93961932,1119.0,3170.0,32.0,344.0,674.0,118.0,8875.0,220.0,1589.0,3725.0,3341.0,3009.37143210214,20427.1959684815,1505.11319152337,8.7138734,5.0099985,0.9675963,0.0,571,22252.0,6046.0,16206.0,254.0,72.0,15880.0,27.17059140751393,72.82940859248608,1.5673207454029372,0.4442798963346908,71.3643717418659,97.98839935826236,MÉLENCHON Jean-Luc,5609,7.23741935483871,Gauche,La France Insoumise
94046.0,46,Maisons-Alfort,94,Val-de-Marne,28010,10.0,15.0,9.0,11.0,11.0,10.0,7.0,13660.0,49270.0,89.9,4.9,7.7,3.2,0.6,57422.0,9726.73076180339,12205.2022980944,13086.3512530193,10673.9433160943,7366.68817627657,3734.94951121189,628.134683500093,26887.8309870233,30534.1690129767,6591.03044614574,16817.4570996642,3479.34344121336,6280.15503373296,18830.6177991371,5423.39618010659,470.343134957053,1944.77371387434,374.574510770691,2825.15498276795,24126.1486471533,4366.93413899312,31738.2254846686,2354.8118478109,22181.3749332789,3992.35962822242,28922.5302540301,26016.3681075736,2906.16214645657,15036.3350219677,2137.88303317646,1032.0,4962.0,49.0,158.0,1069.0,152.0,19423.0,1197.0,849.0,10045.0,3573.0,6286.10442040945,29556.6900562777,2118.57927648111,8.1538224,2.6470691,1.2712897,0.1044896,1019,36908.0,8156.0,28752.0,429.0,138.0,28185.0,22.0981900942885,77.9018099057115,1.4920701168614356,0.4799666110183639,76.36555760268776,98.0279632721202,MACRON Emmanuel,8696,11.220645161290324,Centre,La République En Marche
92046.0,46,Malakoff,92,Hauts-de-Seine,25810,14.0,19.0,13.0,15.0,13.0,13.0,13.0,12140.0,48180.0,90.2,4.2,6.3,4.4,1.0,30183.0,4933.81239641414,6351.2634448042,6417.19260984973,6243.61678629919,4108.32114056131,1869.61795794631,259.17566412513,14465.8288309079,15717.1711690921,3422.32557780674,9041.23901838293,2002.26423471823,3373.60962953624,9741.60249263512,2601.95904692074,332.026646573758,1293.35113085784,264.253135905293,1511.18354835472,12140.5683524096,2782.97813744154,16803.0923903086,1179.15690178096,10847.2172215518,2518.72500153625,14900.421396655,13244.0809378075,1656.34045884744,13887.21349914,1666.59394538339,624.0,2934.0,35.0,78.0,737.0,81.0,16071.0,545.0,1058.0,12206.0,2262.0,5601.36806093969,16294.5964635716,981.625527344119,7.6098847,2.7498923,1.5571679,0.0,704,18340.0,3676.0,14664.0,187.0,86.0,14391.0,20.04362050163577,79.95637949836423,1.275231860338243,0.5864702673213311,78.46782988004362,98.13829787234044,MÉLENCHON Jean-Luc,5488,7.081290322580645,Gauche,La France Insoumise
94047.0,47,Mandres-les-Roses,94,Val-de-Marne,28200,7.0,23.0,18.0,20.0,18.0,14.0,14.0,15590.0,48020.0,84.0,4.6,8.5,3.3,0.5,31338.0,908.815123103318,798.371317843743,877.987921506991,1085.92927916908,802.393689349462,314.827143379975,87.6755256474262,2356.57578445357,2519.42421554643,646.048021996119,1320.48638898685,390.041373470599,607.042154208099,1406.21190610099,506.170155237336,44.3773932976651,123.680170651183,21.5259644898752,227.938622308129,1645.23671142454,413.248478655808,2317.22103992691,183.561229010464,1521.55654077336,391.722514165933,2123.52048174198,1898.92606031724,224.594421424734,1092.6174884681,202.99387215514,52.0,396.0,8.0,48.0,101.0,17.0,1628.0,50.0,365.0,544.0,622.0,193.814008611449,1910.04155303682,102.027629840228,8.3767811,0.0,1.6406891,0.0,88,3167.0,674.0,2493.0,61.0,13.0,2419.0,21.2819703189138,78.71802968108621,2.446851183313277,0.5214600882470919,76.38143353331229,97.03168872843963,MACRON Emmanuel,665,3.714668752094738,Centre,La République En Marche
92047.0,47,Marnes-la-Coquette,92,Hauts-de-Seine,41740,16.0,23.0,18.0,20.0,18.0,14.0,14.0,11550.0,44025.0,86.05,3.8,6.65,5.1,1.0,1758.0,341.861205930444,309.897640500255,259.628944676855,448.334903512524,246.255687268163,140.587814210794,11.433803900964,854.059523812048,903.94047618795,245.055395249632,467.193567116166,141.81056144625,228.626343629577,508.559214742892,166.754917815481,6.96469522620253,55.8260080232102,14.4140873508057,54.9661100701856,587.998619876531,183.854398577978,857.541268438021,48.0014148439831,532.172611853321,169.440311227172,780.336477837803,611.7644120949,168.572065742903,802.220575874115,67.1265957657984,27.0,206.0,0.0,3.0,47.0,9.0,732.0,0.0,14.0,476.0,241.0,106.968077879088,744.43625389243,52.8931835258346,14.776282,0.0,0.0,0.0,61,1253.0,180.0,1073.0,3.0,0.0,1070.0,14.365522745411011,85.63447725458899,0.2795899347623485,0.0,85.39505187549881,99.72041006523766,MACRON Emmanuel,492,2.74829627974528,Centre,La République En Marche
94048.0,48,Marolles-en-Brie,94,Val-de-Marne,32140,16.0,23.0,18.0,20.0,18.0,14.0,14.0,17720.0,55220.0,81.2,5.8,11.6,2.1,0.3,4685.0,890.959498120162,707.937607717381,819.473917170575,957.930571456423,934.880593116324,356.916917043939,16.9008953751983,2246.01099325098,2438.98900674903,586.377463708913,1213.01330661323,446.62022292883,624.79713458621,1295.10501828818,519.086853874632,60.3300387918002,84.1077637341272,23.7518293373742,228.903880520724,1491.56113151165,454.74642311334,2238.82048533418,168.573841728924,1407.45336777752,430.994593775966,2067.66983753975,1698.99334494723,368.676492592521,931.376441407817,239.625355919559,96.0,453.0,10.0,18.0,82.0,19.0,2464.0,337.0,92.0,1820.0,210.0,213.051209486878,1870.02769207933,54.3794631885925,10.6950288,0.0,0.0,0.0,85,3654.0,697.0,2957.0,49.0,19.0,2889.0,19.074986316365628,80.92501368363438,1.657084883327697,0.6425431180250254,79.06403940886699,97.70037199864728,MACRON Emmanuel,1062,1.1230370644530216,Centre,La République En Marche
92048.0,48,Meudon,92,Hauts-de-Seine,30680,11.0,17.0,11.0,11.0,10.0,9.0,8.0,13540.0,64220.0,90.9,6.0,11.5,2.5,0.5,46722.0,8783.80176611535,7882.40603136469,9727.18207762839,9501.06030883335,6453.83856594436,3675.84004934512,697.871200768722,22303.8670412823,24418.1329587177,5891.74187894145,12969.3889126091,3442.73624973173,5645.20378686187,13854.0346909115,4918.89448094426,323.536643659255,1501.34297221164,354.329733055555,1617.54634637302,17703.732341406,4115.53444081496,24175.223846951,1294.00970271376,16202.3893691943,3761.2047077594,21961.1235599074,18922.2193304614,3038.90422944601,16090.6951492487,2336.46905665918,895.0,4374.0,39.0,79.0,923.0,151.0,19230.0,399.0,341.0,13325.0,5161.0,4178.56076306687,22646.9225338018,1420.04293506068,8.3896609,2.2473353,1.6266427,0.0,1120,30127.0,5862.0,24265.0,255.0,87.0,23923.0,19.457629369004547,80.54237063099545,1.0508963527714816,0.3585411085926231,79.40717628705148,98.5905625386359,MACRON Emmanuel,9069,9.590228943055042,Centre,La République En Marche
93047.0,47,Montfermeil,93,Seine-Saint-Denis,20870,24.0,32.0,27.0,27.0,23.0,20.0,19.0,10080.0,35610.0,78.3,2.7,6.1,9.7,1.7,28257.0,6401.84100138004,5780.10939941902,5452.60207457079,5466.20386494068,3385.266559451,1583.5933422495,187.383757988968,13749.7063781179,14507.2936218821,4330.93125536687,7642.02772690446,1776.74739584657,4244.42579752569,8156.27922172321,2106.58860263319,415.484272211442,1241.34179588784,193.98831379297,1514.55102472227,9186.18661366948,1876.81455078697,12722.1864458052,1099.06675251083,7944.84481778163,1682.826236994,10856.4301660672,9561.0431748217,1295.38699124555,5759.29320064608,917.927297127334,646.0,2064.0,28.0,325.0,376.0,84.0,7074.0,225.0,1370.0,1528.0,3951.0,2151.87280401278,10137.6292033649,380.875867279285,7.792749,4.529851,1.1678522,0.0,344,13482.0,4139.0,9343.0,97.0,64.0,9182.0,30.70019284972556,69.29980715027445,1.0382104249170503,0.6850048164401156,68.1056223112298,98.27678475864283,MÉLENCHON Jean-Luc,3776,21.0926153502402,Gauche,La France Insoumise
93048.0,48,Montreuil,93,Seine-Saint-Denis,21150,25.0,25.0,22.0,26.0,28.0,24.0,19.0,9570.0,42590.0,89.6,5.1,5.3,7.4,1.6,110758.0,21441.2266044041,21264.1566263282,27095.163822039,20790.0184375849,14272.9492928936,5183.00687109749,711.47834565264,54734.368439292,56023.631560708,14459.1136187653,33612.7633694253,6662.4914511014,13442.5982543032,34760.3338996947,7820.69940671016,1609.15680782854,6319.07409939574,1210.69291369467,5408.48575260344,44046.6015478586,8680.10303604161,59242.3795474218,3799.3289447749,37727.5274484629,7469.41012234694,50011.7587267804,43417.5768251092,6594.18190167119,51142.0473222612,7157.08696311134,3297.0,12963.0,215.0,733.0,3463.0,447.0,58207.0,1989.0,3786.0,31825.0,20597.0,15594.2998788024,53713.3548320258,3071.91386087478,8.5825955,4.1893136,1.9772838,0.3701764,4078,60784.0,15686.0,45098.0,488.0,231.0,44379.0,25.80613319294552,74.19386680705449,1.082087897467737,0.5122178367111624,73.01098973414057,98.4056942658211,MÉLENCHON Jean-Luc,24505,25.913392904351504,Gauche,La France Insoumise
92049.0,49,Montrouge,92,Hauts-de-Seine,30500,10.0,15.0,7.0,10.0,11.0,12.0,9.0,13730.0,56880.0,94.4,5.2,8.2,2.6,0.6,46273.0,6971.76054457335,9700.81523503295,11147.9450285552,8485.55010904787,6142.60124512645,3204.01760231608,620.310235348123,21817.5894468157,24455.4105531843,4718.1583522417,14270.9052114321,2828.52588314187,4328.99283828925,15422.3936481066,4704.02406678843,389.813772272441,1737.76561816338,329.340829582017,2150.89630810976,20121.963771906,3841.28947300919,26509.5529060707,1761.08253583732,18384.1981537426,3511.94864342717,24035.202338557,21330.5883112355,2704.61402732154,28387.4484148721,2854.33141244658,1002.0,5383.0,59.0,64.0,1357.0,169.0,31945.0,1817.0,379.0,23304.0,6445.0,4173.77468883282,27302.3475243729,2263.97994908692,3.8091963,2.4420288,0.9941002,0.0,799,29101.0,5162.0,23939.0,283.0,117.0,23539.0,17.73822205422494,82.26177794577507,1.1821713521868082,0.4887422198086804,80.88725473351431,98.32908642800452,MACRON Emmanuel,8291,19.85915830319289,Centre,La République En Marche
92050.0,50,Nanterre,92,Hauts-de-Seine,21620,22.0,22.0,20.0,24.0,24.0,20.0,22.0,10460.0,44310.0,90.7,3.5,5.2,7.2,1.5,98119.0,19261.4216576335,22316.3981960777,21876.1672151746,18078.4365104301,11670.0462537135,4340.02280429808,576.507362672522,48247.1845306416,49871.8154693584,12816.0402150281,30134.3065413547,5296.83777425884,12504.531017772,30581.8432546622,6785.44119692419,1256.54153664547,4596.67371838661,825.603922801102,5959.47880878807,37317.2771045907,7343.0182014767,51388.2570734327,4702.9372721426,32720.6033862041,6517.4142786756,44675.4155486903,40416.9964796314,4258.41906905894,86713.4166498231,5630.19489644265,2348.0,9217.0,144.0,350.0,2424.0,365.0,115825.0,7920.0,8248.0,68137.0,31505.0,17907.0236233703,43635.9622485143,2045.52920180721,5.2937987,5.0347028,1.5185642,0.0917254,2206,50539.0,13460.0,37079.0,470.0,167.0,36442.0,26.63289736639032,73.36710263360969,1.2675638501577713,0.4503897084603144,72.10668988306061,98.28204644138192,MÉLENCHON Jean-Luc,17144,24.528571837353702,Gauche,La France Insoumise
93049.0,49,Neuilly-Plaisance,93,Seine-Saint-Denis,26590,14.0,30.0,15.0,16.0,12.0,10.0,14.0,12010.0,46500.0,86.4,3.5,8.5,4.1,0.9,21914.0,3825.27560822454,4635.00150715115,4389.6459572017,4297.72727532739,3106.67952646086,1383.79535281984,275.874772814521,10442.3850449048,11471.6149550952,2636.22750312959,6332.42608878156,1473.73145299363,2597.43742627914,6891.2349400923,1982.94258872377,287.417268076628,807.611476881623,145.025758557654,1300.50888010031,8320.81703803983,1912.0288118915,11697.9395482218,1013.09161202368,7513.2055611582,1767.00305333385,10448.525431483,9241.52716885324,1206.99826262972,5068.03320201475,897.131121768738,484.0,1713.0,32.0,120.0,332.0,56.0,6855.0,454.0,998.0,3914.0,1489.0,1242.8414551501,10481.8566161101,591.281070872723,14.6920537,3.6962672,1.5515196,0.0,316,12648.0,3070.0,9578.0,128.0,37.0,9413.0,24.27261227071474,75.72738772928527,1.336395907287534,0.3863019419503027,74.42283364958887,98.27730215076215,MACRON Emmanuel,2910,6.970226831780402,Centre,La République En Marche
93050.0,50,Neuilly-sur-Marne,93,Seine-Saint-Denis,21000,21.0,21.0,24.0,25.0,22.0,15.0,14.0,10770.0,35510.0,83.1,2.5,4.1,8.3,1.6,38799.0,8869.02728804008,7608.91466124345,8804.34744211394,6915.87984225762,4643.3842387786,1784.13105452907,173.315473037245,18629.9425795275,20169.0574204725,5943.29192410657,10616.1103977832,2070.54025763774,5589.58576170251,11867.5119418268,2711.95971694319,481.90745140092,1523.45669592799,251.310392981507,1741.07042624738,14233.8003692992,2796.53362453843,19058.11139155,1259.16297484646,12710.3436733712,2545.22323155692,16788.7511278172,15539.7094409926,1249.0416868246,8575.76495536862,1029.85291256882,715.0,2312.0,44.0,172.0,571.0,71.0,10665.0,769.0,1443.0,3344.0,5109.0,5882.98268954353,16100.5700918443,593.677903384007,7.018385,5.1805459,2.4742906,0.1546432,648,19355.0,5427.0,13928.0,213.0,98.0,13617.0,28.03926633944717,71.96073366055283,1.529293509477312,0.7036186099942562,70.3539137173857,97.76708788052844,MÉLENCHON Jean-Luc,5623,8.045039631441897,Gauche,La France Insoumise
92051.0,51,Neuilly-sur-Seine,92,Hauts-de-Seine,48010,8.0,20.0,8.0,7.0,8.0,8.0,5.0,15850.0,128810.0,80.6,10.8,37.7,0.6,0.1,59200.0,9652.30719819399,10533.4593699939,10472.3302214264,11835.6455532261,9294.99404052928,6039.67436572608,1371.58925090428,27081.6069093338,32118.3930906662,6695.1227403828,14921.1623335107,5465.32183544031,6619.66247186077,17434.2273744769,8064.50324432859,307.152727852194,1554.27215480475,469.91374548359,1797.96199012161,20138.2973462323,5581.25319141397,29216.2307850557,1490.80926226941,18584.0251914275,5111.33944593039,26831.5639103457,19321.0999485669,7510.46396177886,44176.7875081521,6598.36904335409,2403.0,14702.0,75.0,168.0,4370.0,323.0,65077.0,4662.0,654.0,51591.0,8159.0,1508.81138809554,35036.5275687787,2972.47735708536,8.6766589,1.4189189,0.777027,0.0,1254,37469.0,6111.0,31358.0,217.0,60.0,31081.0,16.30948250553791,83.69051749446209,0.6920084189042669,0.1913387333375853,82.95123969147829,99.11665284775816,MACRON Emmanuel,15224,20.09185451090113,Centre,La République En Marche
94052.0,52,Nogent-sur-Marne,94,Val-de-Marne,33240,9.0,15.0,8.0,9.0,9.0,7.0,14.0,14740.0,64970.0,88.8,6.9,14.7,2.1,0.4,32998.0,5819.84820262064,5623.30314183232,7171.14246457231,6591.5798756398,4912.74980054144,2399.78655535544,479.589959438053,15380.6852948319,17617.3147051681,3855.21730544656,9013.40694551824,2512.06104386707,3754.86195860058,10348.4040099487,3514.04873661888,155.345781371282,1067.49036873587,242.869080025576,1065.09080183461,13140.3687243727,2793.2410890204,17422.4888294585,909.745020463324,12072.8783556368,2550.37200899482,15938.4062348191,13653.0246292393,2285.3816055798,7042.0981473528,1619.33570872798,887.0,3526.0,27.0,78.0,839.0,150.0,7339.0,222.0,279.0,3584.0,3254.0,2001.42027664128,17597.90119882,1570.4525243635,7.4440695,2.9092672,1.5152433,0.0,728,22307.0,4835.0,17472.0,225.0,60.0,17187.0,21.674810597570268,78.32518940242973,1.2877747252747254,0.3434065934065934,77.04756354507553,98.36881868131869,MACRON Emmanuel,6688,29.98162011924508,Centre,La République En Marche
94053.0,53,Noiseau,94,Val-de-Marne,28950,6.0,23.0,18.0,20.0,18.0,14.0,14.0,16560.0,47260.0,83.9,3.6,7.5,3.0,0.4,4619.0,812.88112228791,807.388855600839,757.219807466357,1056.20108200651,765.537305983278,366.889428358059,52.8823982970437,2220.47106821683,2398.52893178317,574.908410664862,1273.32347705581,372.239180496155,557.195085012833,1348.34956498856,492.984281781776,46.9122216814997,125.586170279076,31.7309887051643,250.216046226326,1547.03341870952,507.154249758879,2337.15349795742,203.303824544826,1421.44724843044,475.423261053714,2129.91648876769,1876.76451718201,253.151971585682,475.437138877897,136.56160124146,70.0,357.0,4.0,40.0,70.0,10.0,697.0,10.0,242.0,243.0,200.0,237.040597250235,1957.60733854026,73.5460941044095,7.6624151,1.7319766,0.0,0.0,72,3366.0,731.0,2635.0,39.0,13.0,2583.0,21.71717171717172,78.28282828282828,1.4800759013282732,0.493358633776091,76.7379679144385,98.02656546489564,MACRON Emmanuel,786,3.318556048131729,Centre,La République En Marche
93051.0,51,Noisy-le-Grand,93,Seine-Saint-Denis,23490,17.0,19.0,16.0,20.0,18.0,14.0,12.0,11440.0,41340.0,87.3,2.9,5.9,5.8,1.2,71632.0,14996.5418478225,14490.1632169392,16208.9663071862,12589.7760406339,9410.57349967902,3477.84720086561,458.131886873434,34745.4839926906,36886.5160073094,9896.46735222388,20443.7209272994,4405.29571316737,9365.99436366824,22130.3282926213,5390.19335101986,865.396631077291,3058.91360525999,550.091810660018,3621.12310783962,27587.0601802151,5224.61657391932,37051.8726312942,2755.72647676233,24528.1465749551,4674.5247632593,32529.9181555572,29440.8889026691,3089.02925288814,26025.2208476301,2833.59807449151,1634.0,5564.0,69.0,317.0,1351.0,208.0,30002.0,2306.0,1485.0,16092.0,10119.0,6444.76718743396,32215.0020632305,1636.87395137177,6.798075,4.2439133,1.5775073,0.1116819,1265,38303.0,9370.0,28933.0,422.0,181.0,28330.0,24.462835809205544,75.53716419079446,1.4585421491031003,0.6255832440465904,73.96287497062893,97.91587460685032,MÉLENCHON Jean-Luc,10200,13.461436942406166,Gauche,La France Insoumise
93053.0,53,Noisy-le-Sec,93,Seine-Saint-Denis,18450,30.0,29.0,31.0,35.0,29.0,23.0,19.0,9410.0,34480.0,82.2,2.7,4.0,10.9,2.3,45915.0,10347.1790928547,9028.0228907106,10144.3363956549,8375.99527657613,5599.11734190191,2200.31010460514,220.038897696639,22177.5883395352,23737.4116604648,7000.96006017248,12791.7460029687,2384.882276394,6412.02590127639,14179.6124950945,3145.77326409393,683.426668683427,2459.40708738493,464.089566037826,2296.62662871811,16407.0969154976,3434.41182553514,22592.509389415,1613.19996003468,13947.6898281127,2970.32225949732,18949.2696799014,16913.4647684996,2035.80491140182,9468.89117751719,1359.27762424286,1096.0,3141.0,61.0,355.0,730.0,114.0,12571.0,701.0,2090.0,6629.0,3151.0,7424.93105551765,19263.5771813282,1074.41490035612,14.8466714,5.2052706,1.9383644,0.3049112,833,20319.0,6152.0,14167.0,158.0,92.0,13917.0,30.277080564988434,69.72291943501156,1.1152678760499752,0.6493964847885932,68.49254392440572,98.23533563916143,MÉLENCHON Jean-Luc,7309,30.85919358243614,Gauche,La France Insoumise
